from,to,t,l,k,flow
m7_q_l2,ss,3,l2,k5,25.359144
source,m1_in,12,l2,k3,25.290239
m8_in,m8_q_l2,10,l2,k5,25.211723
m8_q_l2,ss,10,l2,k5,25.211723
m1_in,m1_q_l1,7,l1,k2,25.051451
m1_q_l1,ss,7,l1,k2,25.051451
source,m8_in,5,l1,k1,24.813232
m8_in,m1_in,5,l1,k1,24.813232
source,m2_in,2,l2,k1,24.635574
m2_in,m2_q_l2,2,l2,k1,24.635574
m2_q_l2,ss,2,l2,k1,24.635574
source,m10_in,8,l1,k1,24.558612
source,m2_in,11,l1,k4,24.363816
m2_in,m1_in,11,l1,k4,24.363816
source,m1_in,10,l2,k3,24.29056
m1_in,m1_q_l2,1,l2,k3,24.252817
m1_q_l2,ss,1,l2,k3,24.252817
source,m4_in,10,l1,k5,24.214315
m4_in,m5_in,10,l1,k5,24.214315
source,m1_in,10,l2,k4,24.138687
m1_in,m1_q_l2,10,l2,k4,24.138687
m1_q_l2,ss,10,l2,k4,24.138687
source,m10_in,11,l1,k5,24.13666
m10_in,m10_q_l1,11,l1,k5,24.13666
m10_q_l1,ss,11,l1,k5,24.13666
source,m7_in,2,l2,k2,24.093609
m7_in,m7_q_l2,2,l2,k2,24.093609
m7_q_l2,ss,2,l2,k2,24.093609
source,m7_in,5,l2,k2,23.743993
source,m10_in,2,l1,k5,23.652994
m10_in,m10_q_l1,2,l1,k5,23.652994
source,m1_in,12,l1,k3,23.573008
m9_in,m9_q_l2,9,l2,k4,23.571711
m9_q_l2,ss,9,l2,k4,23.571711
m10_in,m10_q_l1,2,l1,k3,23.344587
m10_q_l1,ss,2,l1,k3,23.344587
source,m6_in,4,l1,k2,23.31236
m10_in,m10_q_l1,8,l1,k5,23.261127
source,m10_in,6,l2,k2,23.260729
m10_in,m10_q_l2,6,l2,k2,23.260729
m10_q_l2,ss,6,l2,k2,23.260729
source,m2_in,12,l2,k3,23.215918
source,m4_in,6,l1,k5,23.104486
m4_in,m5_in,6,l1,k5,23.104486
source,m2_in,5,l2,k4,23.09604
m2_in,m2_q_l2,5,l2,k4,23.09604
m2_q_l2,ss,5,l2,k4,23.09604
m9_in,m9_q_l2,5,l2,k5,22.903186
m9_q_l2,ss,5,l2,k5,22.903186
source,m2_in,9,l2,k1,22.863833
m2_in,m2_q_l2,9,l2,k1,22.863833
m2_q_l2,ss,9,l2,k1,22.863833
source,m8_in,8,l2,k2,22.842512
m8_in,m8_q_l2,8,l2,k2,22.842512
m8_q_l2,ss,8,l2,k2,22.842512
source,m4_in,8,l1,k1,22.842088
m4_in,m1_in,8,l1,k1,22.842088
source,m7_in,2,l1,k2,22.802822
m7_in,m2_in,2,l1,k2,22.802822
source,m1_in,2,l2,k1,22.77881
m1_in,m7_in,2,l2,k1,22.77881
source,m2_in,12,l1,k1,22.753673
source,m3_in,9,l2,k3,22.700349
m3_in,m9_in,9,l2,k3,22.700349
m5_in,m5_q_l2,6,l2,k3,22.678796
m5_q_l2,ss,6,l2,k3,22.678796
source,m1_in,2,l2,k2,22.662704
m1_in,m1_q_l2,2,l2,k2,22.662704
m1_q_l2,ss,2,l2,k2,22.662704
source,m5_in,3,l2,k5,22.658873
m5_in,m6_in,3,l2,k5,22.658873
m10_q_l1,ss,4,l1,k1,22.631596
source,m4_in,6,l2,k4,22.608191
m4_in,m6_in,6,l2,k4,22.608191
m1_in,m1_q_l1,3,l1,k5,22.60649
source,m9_in,11,l1,k3,22.584923
m9_in,m3_in,11,l1,k3,22.584923
source,m9_in,7,l2,k4,22.563043
m9_in,m9_q_l2,7,l2,k4,22.563043
m9_q_l2,ss,7,l2,k4,22.563043
source,m9_in,11,l1,k5,22.408996
m9_in,m1_in,11,l1,k5,22.408996
source,m2_in,10,l1,k3,22.386512
m2_in,m1_in,10,l1,k3,22.386512
source,m2_in,2,l2,k5,22.385609
m2_in,m2_q_l2,2,l2,k5,22.385609
m2_q_l2,ss,2,l2,k5,22.385609
source,m8_in,3,l1,k5,22.303606
m8_in,m5_in,3,l1,k5,22.303606
source,m3_in,8,l2,k1,22.297699
m3_in,m3_q_l2,8,l2,k1,22.297699
m3_q_l2,ss,8,l2,k1,22.297699
source,m8_in,5,l2,k4,22.28891
m8_in,m8_q_l2,5,l2,k4,22.28891
m8_q_l2,ss,5,l2,k4,22.28891
source,m4_in,7,l2,k5,22.281177
source,m7_in,8,l2,k5,22.27903
m7_in,m7_q_l2,8,l2,k5,22.27903
m7_q_l2,ss,8,l2,k5,22.27903
source,m5_in,2,l2,k5,22.264785
m5_in,m4_in,2,l2,k5,22.264785
source,m1_in,7,l2,k5,22.254685
m1_in,m1_q_l2,7,l2,k5,22.254685
m1_q_l2,ss,7,l2,k5,22.254685
source,m7_in,10,l1,k5,22.105937
m7_in,m5_in,10,l1,k5,22.105937
m1_q_l1,ss,12,l1,k4,22.030498
source,m5_in,11,l1,k5,21.966475
source,m3_in,12,l2,k5,21.952614
source,m1_in,6,l2,k5,21.904542
m1_in,m1_q_l2,6,l2,k5,21.904542
m1_q_l2,ss,6,l2,k5,21.904542
source,m10_in,11,l2,k3,21.735193
m10_in,m10_q_l2,11,l2,k3,21.735193
m10_q_l2,ss,11,l2,k3,21.735193
source,m3_in,7,l2,k3,21.690466
m3_in,m1_in,7,l2,k3,21.690466
source,m10_in,2,l2,k1,21.638963
m10_in,m10_q_l2,2,l2,k1,21.638963
m10_q_l2,ss,2,l2,k1,21.638963
m10_q_l1,ss,12,l1,k4,21.588963
source,m7_in,8,l1,k1,21.578117
m7_in,m1_in,8,l1,k1,21.578117
source,m3_in,11,l1,k2,21.563518
m3_in,m2_in,11,l1,k2,21.563518
source,m1_in,1,l2,k1,21.518354
m1_in,m7_in,1,l2,k1,21.518354
m10_q_l1,ss,11,l1,k1,21.503627
source,m5_in,1,l2,k1,21.499059
m5_in,m5_q_l2,1,l2,k1,21.499059
m5_q_l2,ss,1,l2,k1,21.499059
m8_in,m8_q_l2,1,l2,k5,21.494207
m8_q_l2,ss,1,l2,k5,21.494207
source,m7_in,9,l2,k3,21.470643
m7_in,m7_q_l2,9,l2,k3,21.470643
m7_q_l2,ss,9,l2,k3,21.470643
source,m1_in,10,l1,k3,21.415629
m1_in,m1_q_l1,11,l1,k2,21.389946
source,m10_in,12,l1,k2,21.365435
source,m7_in,6,l1,k1,21.358919
m7_in,m1_in,6,l1,k1,21.358919
source,m9_in,2,l2,k4,21.345341
m9_in,m9_q_l2,2,l2,k4,21.345341
m9_q_l2,ss,2,l2,k4,21.345341
source,m1_in,12,l2,k2,21.171568
m2_in,m2_q_l2,7,l2,k1,21.112512
m2_q_l2,ss,7,l2,k1,21.112512
source,m5_in,3,l2,k4,21.09118
m5_in,m5_q_l2,3,l2,k4,21.09118
m5_q_l2,ss,3,l2,k4,21.09118
source,m5_in,1,l1,k5,21.05372
source,m8_in,3,l2,k2,21.042963
m8_in,m8_q_l2,3,l2,k2,21.042963
m8_q_l2,ss,3,l2,k2,21.042963
source,m7_in,8,l1,k5,21.039649
m7_in,m5_in,8,l1,k5,21.039649
m1_q_l1,ss,9,l1,k2,21.034422
m1_q_l1,ss,7,l1,k4,21.034226
source,m3_in,1,l1,k4,21.020491
m3_in,m4_in,1,l1,k4,21.020491
source,m10_in,2,l2,k2,21.0156
m10_in,m10_q_l2,2,l2,k2,21.0156
m10_q_l2,ss,2,l2,k2,21.0156
source,m10_in,7,l2,k5,20.9935
m10_in,m10_q_l2,7,l2,k5,20.9935
m10_q_l2,ss,7,l2,k5,20.9935
source,m8_in,6,l1,k4,20.992157
m8_in,m4_in,6,l1,k4,20.992157
source,m3_in,3,l2,k1,20.909788
m3_in,m3_q_l2,3,l2,k1,20.909788
m3_q_l2,ss,3,l2,k1,20.909788
source,m2_in,8,l2,k4,20.897835
m2_in,m2_q_l2,8,l2,k4,20.897835
m2_q_l2,ss,8,l2,k4,20.897835
source,m5_in,5,l2,k4,20.85426
source,m4_in,1,l2,k2,20.839537
m4_in,m4_q_l2,1,l2,k2,20.839537
m4_q_l2,ss,1,l2,k2,20.839537
source,m6_in,1,l1,k3,20.803425
m6_in,m3_in,1,l1,k3,20.803425
source,m9_in,2,l2,k2,20.788042
m9_in,m9_q_l2,2,l2,k2,20.788042
m9_q_l2,ss,2,l2,k2,20.788042
source,m4_in,2,l1,k4,20.77102
source,m7_in,12,l1,k3,20.739461
source,m9_in,7,l1,k3,20.715881
m9_in,m3_in,7,l1,k3,20.715881
source,m5_in,3,l2,k3,20.657429
m5_in,m5_q_l2,3,l2,k3,20.657429
m5_q_l2,ss,3,l2,k3,20.657429
m10_in,m10_q_l1,5,l1,k2,20.6555
source,m10_in,7,l2,k1,20.646502
m10_in,m10_q_l2,7,l2,k1,20.646502
m10_q_l2,ss,7,l2,k1,20.646502
source,m2_in,12,l1,k4,20.645684
source,m3_in,6,l2,k5,20.642098
m3_in,m3_q_l2,6,l2,k5,20.642098
m3_q_l2,ss,6,l2,k5,20.642098
source,m4_in,11,l1,k3,20.631583
m4_in,m3_in,11,l1,k3,20.631583
source,m3_in,6,l2,k2,20.630653
m3_in,m3_q_l2,6,l2,k2,20.630653
m3_q_l2,ss,6,l2,k2,20.630653
source,m4_in,2,l2,k2,20.58926
m4_in,m4_q_l2,2,l2,k2,20.58926
m4_q_l2,ss,2,l2,k2,20.58926
source,m2_in,2,l1,k5,20.543591
m2_in,m5_in,2,l1,k5,20.543591
source,m1_in,8,l2,k3,20.541628
m1_in,m1_q_l2,8,l2,k3,20.541628
m1_q_l2,ss,8,l2,k3,20.541628
source,m5_in,5,l1,k4,20.529729
m5_in,m4_in,5,l1,k4,20.529729
source,m3_in,4,l2,k1,20.522142
m3_in,m3_q_l2,4,l2,k1,20.522142
m3_q_l2,ss,4,l2,k1,20.522142
source,m3_in,3,l2,k3,20.517757
m3_in,m1_in,3,l2,k3,20.517757
source,m7_in,1,l1,k5,20.49994
m7_in,m5_in,1,l1,k5,20.49994
source,m5_in,7,l2,k5,20.47935
m5_in,m4_in,7,l2,k5,20.47935
source,m9_in,1,l2,k1,20.477877
m9_in,m9_q_l2,1,l2,k1,20.477877
m9_q_l2,ss,1,l2,k1,20.477877
source,m4_in,7,l2,k4,20.444671
m4_in,m2_in,7,l2,k4,20.444671
source,m9_in,10,l1,k4,20.410006
m9_in,m4_in,10,l1,k4,20.410006
source,m1_in,1,l1,k5,20.402038
source,m8_in,9,l2,k3,20.381479
m8_in,m8_q_l2,9,l2,k3,20.381479
m8_q_l2,ss,9,l2,k3,20.381479
source,m10_in,1,l2,k2,20.370246
m10_in,m10_q_l2,1,l2,k2,20.370246
m10_q_l2,ss,1,l2,k2,20.370246
source,m4_in,5,l2,k2,20.305908
m4_in,m4_q_l2,5,l2,k2,20.305908
m4_q_l2,ss,5,l2,k2,20.305908
source,m1_in,4,l1,k5,20.299189
source,m2_in,12,l2,k1,20.28429
source,m8_in,11,l2,k2,20.270216
m8_in,m8_q_l2,11,l2,k2,20.270216
m8_q_l2,ss,11,l2,k2,20.270216
source,m5_in,1,l2,k4,20.248619
m5_in,m5_q_l2,1,l2,k4,20.248619
m5_q_l2,ss,1,l2,k4,20.248619
source,m9_in,1,l2,k5,20.206358
m9_in,m9_q_l2,1,l2,k5,20.206358
m9_q_l2,ss,1,l2,k5,20.206358
source,m3_in,2,l1,k2,20.191166
m3_in,m2_in,2,l1,k2,20.191166
source,m7_in,3,l2,k3,20.181196
m7_in,m7_q_l2,3,l2,k3,20.181196
m7_q_l2,ss,3,l2,k3,20.181196
source,m10_in,6,l1,k3,20.165622
m10_in,m10_q_l1,6,l1,k3,20.165622
m10_q_l1,ss,7,l1,k3,20.165622
source,m5_in,7,l1,k5,20.164658
source,m7_in,7,l1,k1,20.139809
m7_in,m1_in,7,l1,k1,20.139809
source,m10_in,9,l2,k1,20.097902
m10_in,m10_q_l2,9,l2,k1,20.097902
m10_q_l2,ss,9,l2,k1,20.097902
source,m5_in,10,l2,k4,20.095002
m5_in,m5_q_l2,10,l2,k4,20.095002
m5_q_l2,ss,10,l2,k4,20.095002
source,m2_in,12,l2,k2,20.046268
m7_in,m7_q_l2,3,l2,k4,20.045323
m7_q_l2,ss,3,l2,k4,20.045323
source,m2_in,10,l1,k2,20.015584
source,m1_in,6,l1,k5,19.986995
m1_in,m1_q_l1,6,l1,k5,19.986995
m1_q_l1,ss,7,l1,k5,19.986995
source,m3_in,5,l1,k5,19.980075
m3_in,m10_in,5,l1,k5,19.980075
source,m7_in,1,l1,k1,19.970531
m7_in,m1_in,1,l1,k1,19.970531
source,m5_in,5,l2,k2,19.921659
m5_in,m5_q_l2,5,l2,k2,19.921659
m5_q_l2,ss,5,l2,k2,19.921659
m10_q_l1,ss,2,l1,k2,19.904158
source,m7_in,12,l1,k4,19.896527
source,m7_in,10,l2,k4,19.837394
m7_in,m7_q_l2,10,l2,k4,19.837394
m7_q_l2,ss,10,l2,k4,19.837394
source,m8_in,12,l2,k4,19.833321
source,m9_in,7,l2,k5,19.830072
m9_in,m9_q_l2,7,l2,k5,19.830072
m9_q_l2,ss,7,l2,k5,19.830072
source,m1_in,5,l2,k3,19.806524
m1_in,m1_q_l2,5,l2,k3,19.806524
m1_q_l2,ss,5,l2,k3,19.806524
source,m1_in,5,l1,k3,19.799744
m1_in,m1_q_l1,5,l1,k3,19.799744
source,m10_in,5,l1,k4,19.782849
m10_in,m10_q_l1,5,l1,k4,19.782849
m10_q_l1,ss,6,l1,k4,19.782849
source,m2_in,1,l1,k5,19.775831
m2_in,m5_in,1,l1,k5,19.775831
source,m6_in,8,l1,k2,19.758738
